Date,Event name,Region,Event count
2025012817,vendas,Ceara,2
2025012817,vendas,State of Minas Gerais,2
2025012817,vendas,State of Rio Grande do Sul,2
2025012818,vendas,State of Minas Gerais,2
2025012819,vendas,State of Parana,2
2025012819,vendas,State of Rio de Janeiro,2
2025012820,vendas,Virginia,2
2025012821,vendas,State of Parana,2
2025012822,vendas,State of Rio Grande do Sul,2
2025012901,vendas,State of Parana,2
2025012904,vendas,Santo Andre,2
2025012905,vendas,Santo Andre,2
2025012906,vendas,State of Rio de Janeiro,2
2025012910,vendas,State of Rio de Janeiro,2
2025012911,vendas,State of Rio Grande do Norte,2
2025012912,vendas,State of Espirito Santo,2
2025012914,vendas,Federal District,2
2025012914,vendas,Maryland,2
2025012914,vendas,State of Minas Gerais,2
2025012914,vendas,State of Parana,2
2025012915,vendas,State of Rio Grande do Sul,2
2025012916,vendas,State of Espirito Santo,2
2025012916,vendas,State of Parana,2
2025012916,vendas,State of Rio Grande do Sul,2
2025012916,vendas,State of Rio de Janeiro,2
2025012917,vendas,State of Espirito Santo,2
2025012918,vendas,State of Rio Grande do Sul,2
2025012919,vendas,State of Goias,2
2025012919,vendas,State of Minas Gerais,2
2025012919,vendas,State of Rio Grande do Sul,2
2025012920,vendas,State of Rio de Janeiro,2
2025012923,vendas,State of Espirito Santo,2
2025013006,vendas,State of Parana,2
2025013008,vendas,State of Minas Gerais,2
2025013008,vendas,State of Parana,2
2025013008,vendas,State of Rio de Janeiro,2
2025013009,vendas,State of Rio de Janeiro,2
2025013010,vendas,State of Minas Gerais,2
2025013012,vendas,State of Parana,2
2025013012,vendas,State of Santa Catarina,2
2025013013,vendas,State of Parana,2
2025013016,vendas,State of Minas Gerais,2
2025013016,vendas,State of Parana,2
2025013018,vendas,State of Parana,2
2025013020,vendas,State of Minas Gerais,2
2025013022,vendas,New York,2
2025013109,vendas,State of Minas Gerais,2
2025013110,vendas,Federal District,2
2025013110,vendas,State of Rio de Janeiro,2
2025013112,vendas,State of Goias,2
2025013112,vendas,State of Parana,2
2025013112,vendas,State of Rio de Janeiro,2
2025013113,vendas,State of Rio de Janeiro,2
2025013114,vendas,State of Parana,2
2025013116,vendas,State of Minas Gerais,2
2025013116,vendas,State of Rio Grande do Sul,2
2025013117,vendas,State of Rio Grande do Sul,2
2025013118,vendas,State of Bahia,2
2025013118,vendas,State of Minas Gerais,2
2025013118,vendas,State of Rio Grande do Sul,2
2025013118,vendas,State of Rio de Janeiro,2
2025013119,vendas,State of Rio Grande do Sul,2
2025013119,vendas,State of Rio de Janeiro,2
2025013120,vendas,State of Parana,2
2025013121,vendas,State of Rio de Janeiro,2
2025013122,vendas,State of Rio de Janeiro,2
2025020104,vendas,Santo Andre,2
2025020105,vendas,Santo Andre,2
2025020106,vendas,State of Parana,2
2025020107,vendas,State of Parana,2
2025020108,vendas,State of Parana,2
2025020109,vendas,State of Minas Gerais,2
2025020110,vendas,State of Santa Catarina,2
2025020111,vendas,State of Rio de Janeiro,2
2025020112,vendas,State of Minas Gerais,2
2025020112,vendas,State of Rio de Janeiro,2
2025020114,vendas,State of Parana,2
2025020114,vendas,State of Rio de Janeiro,2
2025020115,vendas,State of Minas Gerais,2
2025020115,vendas,State of Rio de Janeiro,2
2025020116,vendas,State of Minas Gerais,2
2025020116,vendas,State of Parana,2
2025020117,vendas,State of Goias,2
2025020118,vendas,State of Rio de Janeiro,2
2025020122,vendas,State of Parana,2
2025020202,vendas,Santo Andre,2
2025020207,vendas,State of Minas Gerais,2
2025020207,vendas,Santo Andre,2
2025020209,vendas,State of Parana,2
2025020212,vendas,State of Minas Gerais,2
2025020212,vendas,State of Rio de Janeiro,2
2025020214,vendas,State of Parana,2
2025020215,vendas,State of Rio de Janeiro,2
2025020216,vendas,State of Parana,2
2025020216,vendas,State of Santa Catarina,2
2025020219,vendas,State of Parana,2
2025020219,vendas,State of Rio de Janeiro,2
2025020220,vendas,State of Minas Gerais,2
2025020220,vendas,State of Parana,2
2025020221,vendas,State of Minas Gerais,2
2025020222,vendas,State of Parana,2
2025020300,vendas,Santo Andre,2
2025020305,vendas,Santo Andre,2
2025020308,vendas,State of Minas Gerais,2
2025020309,vendas,State of Espirito Santo,2
2025020309,vendas,State of Minas Gerais,2
2025020309,vendas,State of Parana,2
2025020309,vendas,State of Rio Grande do Sul,2
2025020310,vendas,Ceara,2
2025020313,vendas,Massachusetts,2
2025020313,vendas,State of Minas Gerais,2
2025020313,vendas,State of Rio Grande do Sul,2
2025020313,vendas,State of Santa Catarina,2
2025020314,vendas,Ceara,2
2025020314,vendas,State of Goias,2
2025020314,vendas,State of Minas Gerais,2
2025020314,vendas,State of Rio Grande do Sul,2
2025020315,vendas,Federal District,2
2025020315,vendas,State of Rio de Janeiro,2
2025020316,vendas,Florida,2
2025020316,vendas,State of Espirito Santo,2
2025020317,vendas,State of Rio Grande do Sul,2
2025020319,vendas,State of Goias,2
2025020320,vendas,State of Minas Gerais,2
2025020320,vendas,State of Santa Catarina,2
2025020321,vendas,State of Rio Grande do Sul,2
2025020322,vendas,State of Parana,2
2025020401,vendas,Santo Andre,2
2025020410,vendas,State of Santa Catarina,2
2025020412,vendas,State of Rio de Janeiro,2
2025020412,vendas,State of Santa Catarina,2
2025020413,vendas,Missouri,2
2025020413,vendas,State of Rio Grande do Sul,2
2025020414,vendas,State of Parana,2
2025020415,vendas,State of Rio Grande do Sul,2
2025020416,vendas,State of Rio de Janeiro,2
2025020417,vendas,State of Goias,2
2025020417,vendas,State of Rio Grande do Sul,2
2025020418,vendas,State of Parana,2
2025020419,vendas,State of Espirito Santo,2
2025020419,vendas,State of Parana,2
2025020419,vendas,State of Rio Grande do Sul,2
2025020420,vendas,State of Bahia,2
2025020500,vendas,State of Parana,2
2025020501,vendas,Santo Andre,2
2025020506,vendas,State of Parana,2
2025020507,vendas,Ceara,2
2025020507,vendas,State of Minas Gerais,2
2025020507,vendas,State of Santa Catarina,2
2025020509,vendas,State of Parana,2
2025020509,vendas,State of Rio Grande do Sul,2
2025020510,vendas,State of Rio de Janeiro,2
2025020511,vendas,California,2
2025020511,vendas,Flanders,2
2025020511,vendas,State of Rio Grande do Sul,2
2025020513,vendas,State of Parana,2
2025020514,vendas,State of Minas Gerais,2
2025020514,vendas,State of Parana,2
2025020515,vendas,State of Rio Grande do Sul,2
2025020516,vendas,State of Minas Gerais,2
2025020517,vendas,Florida,2
2025020518,vendas,State of Rio de Janeiro,2
2025020518,vendas,State of Santa Catarina,2
2025020519,vendas,California,2
2025020519,vendas,State of Minas Gerais,2
2025020519,vendas,State of Parana,2
2025020520,vendas,State of Minas Gerais,2
2025020521,vendas,State of Maranhao,2
2025020522,vendas,State of Minas Gerais,2
2025020523,vendas,State of Parana,2
2025020605,vendas,Santo Andre,2
2025020608,vendas,State of Parana,2
2025020609,vendas,State of Minas Gerais,2
2025020611,vendas,State of Rio de Janeiro,2
2025020611,vendas,State of Santa Catarina,2
2025020613,vendas,State of Parana,2
2025020614,vendas,State of Rio Grande do Sul,2
2025020615,vendas,State of Rio Grande do Sul,2
2025020616,vendas,State of Espirito Santo,2
2025020616,vendas,State of Minas Gerais,2
2025020617,vendas,State of Rio de Janeiro,2
2025020619,vendas,State of Rio Grande do Sul,2
2025020620,vendas,State of Rio de Janeiro,2
2025020621,vendas,State of Rio Grande do Sul,2
2025020622,vendas,State of Parana,2
2025020700,vendas,State of Rio Grande do Sul,2
2025020700,vendas,State of Rio de Janeiro,2
2025020701,vendas,State of Parana,2
2025020707,vendas,State of Rio de Janeiro,2
2025020708,vendas,State of Rio de Janeiro,2
2025020709,vendas,State of Minas Gerais,2
2025020710,vendas,State of Rio Grande do Sul,2
2025020710,vendas,State of Santa Catarina,2
2025020712,vendas,Federal District,2
2025020712,vendas,State of Rio de Janeiro,2
2025020713,vendas,State of Parana,2
2025020713,vendas,State of Rio Grande do Sul,2
2025020713,vendas,State of Rio de Janeiro,2
2025020714,vendas,State of Rio de Janeiro,2
2025020716,vendas,State of Rio de Janeiro,2
2025020719,vendas,State of Minas Gerais,2
2025020719,vendas,State of Parana,2
2025020719,vendas,State of Rio de Janeiro,2
2025020720,vendas,State of Parana,2
2025020722,vendas,State of Rio Grande do Norte,2
2025020722,vendas,State of Rio Grande do Sul,2
2025020801,vendas,Santo Andre,2
2025020810,vendas,State of Santa Catarina,2
2025020811,vendas,State of Parana,2
2025020811,vendas,State of Rio Grande do Sul,2
2025020813,vendas,District of Columbia,2
2025020813,vendas,State of Parana,2
2025020816,vendas,State of Minas Gerais,2
2025020900,vendas,Santo Andre,2
2025020911,vendas,State of Rio de Janeiro,2
2025020912,vendas,State of Rio de Janeiro,2
2025020916,vendas,State of Rio de Janeiro,2
2025020918,vendas,State of Minas Gerais,2
2025020918,vendas,State of Parana,2
2025020919,vendas,State of Parana,2
2025020919,vendas,State of Rio Grande do Sul,2
2025020920,vendas,State of Rio Grande do Sul,2
2025020922,vendas,State of Parana,2
2025020922,vendas,State of Rio de Janeiro,2
2025020923,vendas,State of Rio de Janeiro,2
2025021007,vendas,State of Goias,2
2025021008,vendas,State of Rio Grande do Sul,2
2025021009,vendas,State of Santa Catarina,2
2025021010,vendas,County Dublin,2
2025021010,vendas,State of Minas Gerais,2
2025021012,vendas,County Dublin,2
2025021012,vendas,Florida,2
2025021013,vendas,State of Minas Gerais,2
2025021013,vendas,State of Rio Grande do Sul,2
2025021013,vendas,State of Rio de Janeiro,2
2025021014,vendas,State of Rio Grande do Sul,2
2025021015,vendas,State of Rio Grande do Sul,2
2025021016,vendas,State of Parana,2
2025021016,vendas,State of Rio Grande do Sul,2
2025021016,vendas,State of Rio de Janeiro,2
2025021019,vendas,State of Parana,2
2025021020,vendas,State of Rio Grande do Sul,2
2025021022,vendas,State of Rio de Janeiro,2
2025021023,vendas,State of Parana,2
2025021100,vendas,Santo Andre,2
2025021106,vendas,State of Rio de Janeiro,2
2025021109,vendas,State of Goias,2
2025021109,vendas,State of Parana,2
2025021110,vendas,State of Parana,2
2025021110,vendas,State of Sergipe,2
2025021111,vendas,State of Rio Grande do Sul,2
2025021112,vendas,State of Santa Catarina,2
2025021114,vendas,State of Minas Gerais,2
2025021115,vendas,State of Minas Gerais,2
2025021115,vendas,State of Rio Grande do Sul,2
2025021116,vendas,State of Bahia,2
2025021117,vendas,State of Rio Grande do Sul,2
2025021118,vendas,State of Parana,2
2025021119,vendas,State of Parana,2
2025021119,vendas,State of Rio de Janeiro,2
2025021120,vendas,State of Rio de Janeiro,2
2025021121,vendas,State of Minas Gerais,2
2025021122,vendas,State of Rio de Janeiro,2
2025021207,vendas,State of Parana,2
2025021208,vendas,State of Rio Grande do Sul,2
2025021209,vendas,State of Goias,2
2025021209,vendas,State of Parana,2
2025021209,vendas,State of Rio Grande do Sul,2
2025021209,vendas,State of Rio de Janeiro,2
2025021210,vendas,State of Rio Grande do Sul,2
2025021210,vendas,State of Rio de Janeiro,2
2025021211,vendas,State of Espirito Santo,2
2025021213,vendas,State of Minas Gerais,2
2025021213,vendas,State of Rio Grande do Sul,2
2025021214,vendas,State of Goias,2
2025021214,vendas,State of Rio Grande do Sul,2
2025021215,vendas,State of Parana,2
2025021216,vendas,State of Rio de Janeiro,2
2025021217,vendas,State of Parana,2
2025021218,vendas,State of Rio de Janeiro,2
2025021218,vendas,State of Santa Catarina,2
2025021220,vendas,Missouri,2
2025021220,vendas,State of Parana,2
2025021220,vendas,State of Rio Grande do Sul,2
2025021220,vendas,State of Rio de Janeiro,2
2025021223,vendas,State of Minas Gerais,2
2025021223,vendas,State of Parana,2
2025021223,vendas,State of Rio de Janeiro,2
2025021301,vendas,Santo Andre,2
2025021304,vendas,State of Parana,2
2025021307,vendas,State of Rio de Janeiro,2
2025021308,vendas,State of Parana,2
2025021311,vendas,Ceara,2
2025021311,vendas,State of Parana,2
2025021311,vendas,State of Rio Grande do Sul,2
2025021311,vendas,State of Rio de Janeiro,2
2025021312,vendas,State of Minas Gerais,2
2025021312,vendas,State of Santa Catarina,2
2025021313,vendas,Federal District,2
2025021313,vendas,State of Parana,2
2025021313,vendas,State of Rio Grande do Sul,2
2025021315,vendas,State of Minas Gerais,2
2025021315,vendas,State of Parana,2
2025021317,vendas,Ceara,2
2025021317,vendas,State of Rio Grande do Sul,2
2025021319,vendas,State of Rio de Janeiro,2
2025021321,vendas,State of Rio de Janeiro,2
2025021322,vendas,State of Rio de Janeiro,2
2025021323,vendas,State of Parana,2
2025021400,vendas,Santo Andre,2
2025021405,vendas,Santo Andre,2
2025021407,vendas,State of Rio de Janeiro,2
2025021408,vendas,State of Minas Gerais,2
2025021408,vendas,State of Parana,2
2025021408,vendas,State of Rio de Janeiro,2
2025021409,vendas,State of Rio Grande do Sul,2
2025021409,vendas,State of Rio de Janeiro,2
2025021410,vendas,State of Rio de Janeiro,2
2025021411,vendas,State of Minas Gerais,2
2025021411,vendas,State of Parana,2
2025021412,vendas,State of Goias,2
2025021415,vendas,State of Minas Gerais,2
2025021417,vendas,Ceara,2
2025021417,vendas,State of Parana,2
2025021417,vendas,State of Rio Grande do Sul,2
2025021417,vendas,State of Rio de Janeiro,2
2025021421,vendas,Ceara,2
2025021422,vendas,State of Parana,2
2025021508,vendas,State of Parana,2
2025021509,vendas,State of Rio de Janeiro,2
2025021510,vendas,State of Parana,2
2025021511,vendas,State of Parana,2
2025021511,vendas,State of Rio de Janeiro,2
2025021512,vendas,State of Rio de Janeiro,2
2025021515,vendas,State of Rio de Janeiro,2
2025021516,vendas,State of Minas Gerais,2
2025021516,vendas,State of Parana,2
2025021600,vendas,Santo Andre,2
2025021611,vendas,State of Minas Gerais,2
2025021611,vendas,State of Rio Grande do Sul,2
2025021614,vendas,State of Rio Grande do Sul,2
2025021615,vendas,Ceara,2
2025021615,vendas,State of Rio de Janeiro,2
2025021616,vendas,State of Parana,2
2025021618,vendas,Ceara,2
2025021618,vendas,State of Rio de Janeiro,2
2025021619,vendas,Ceara,2
2025021619,vendas,State of Rio Grande do Sul,2
2025021620,vendas,State of Rio Grande do Sul,2
2025021622,vendas,State of Para,2
2025021622,vendas,State of Rio Grande do Sul,2
2025021622,vendas,State of Rio de Janeiro,2
2025021700,vendas,State of Mato Grosso do Sul,2
2025021707,vendas,State of Parana,2
2025021708,vendas,State of Rio Grande do Norte,2
2025021708,vendas,State of Santa Catarina,2
2025021711,vendas,State of Rio de Janeiro,2
2025021713,vendas,State of Bahia,2
2025021713,vendas,State of Rio de Janeiro,2
2025021714,vendas,State of Rio de Janeiro,2
2025021715,vendas,Ceara,2
2025021715,vendas,State of Goias,2
2025021715,vendas,State of Minas Gerais,2
2025021716,vendas,Georgia,2
2025021716,vendas,State of Bahia,2
2025021716,vendas,State of Rio Grande do Sul,2
2025021716,vendas,State of Rio de Janeiro,2
2025021717,vendas,State of Maranhao,2
2025021717,vendas,State of Minas Gerais,2
2025021717,vendas,State of Rio Grande do Sul,2
2025021720,vendas,State of Rio Grande do Sul,2
2025021721,vendas,State of Parana,2
2025021723,vendas,(not set),2
2025021723,vendas,State of Rio de Janeiro,2
2025021807,vendas,State of Rio de Janeiro,2
2025021809,vendas,State of Rio Grande do Sul,2
2025021811,vendas,State of Minas Gerais,2
2025021811,vendas,State of Rio Grande do Norte,2
2025021812,vendas,State of Minas Gerais,2
2025021813,vendas,State of Parana,2
2025021814,vendas,State of Minas Gerais,2
2025021814,vendas,State of Rio Grande do Sul,2
2025021815,vendas,State of Minas Gerais,2
2025021816,vendas,State of Bahia,2
2025021816,vendas,State of Parana,2
2025021817,vendas,State of Rio de Janeiro,2
2025021818,vendas,State of Rio Grande do Sul,2
2025021819,vendas,State of Rio Grande do Sul,2
2025021820,vendas,(not set),2
2025021820,vendas,State of Parana,2
2025021820,vendas,State of Rio de Janeiro,2
2025021821,vendas,(not set),2
2025021821,vendas,Ceara,2
2025021821,vendas,State of Rio Grande do Sul,2
2025021822,vendas,State of Parana,2
2025021905,vendas,Santo Andre,2
2025021907,vendas,State of Rio de Janeiro,2
2025021908,vendas,State of Parana,2
2025021908,vendas,State of Santa Catarina,2
2025021910,vendas,State of Rio de Janeiro,2
2025021912,vendas,State of Santa Catarina,2
2025021913,vendas,State of Minas Gerais,2
2025021915,vendas,State of Minas Gerais,2
2025021917,vendas,State of Minas Gerais,2
2025021917,vendas,State of Parana,2
2025021917,vendas,State of Rio Grande do Sul,2
2025021917,vendas,State of Rio de Janeiro,2
2025021919,vendas,State of Parana,2
2025021919,vendas,State of Rio de Janeiro,2
2025021920,vendas,State of Parana,2
2025021922,vendas,State of Rio Grande do Sul,2
2025021923,vendas,State of Parana,2
2025021923,vendas,State of Rio de Janeiro,2
2025022000,vendas,State of Parana,2
2025022005,vendas,Santo Andre,2
2025022008,vendas,State of Espirito Santo,2
2025022009,vendas,State of Minas Gerais,2
2025022010,vendas,Meta,2
2025022010,vendas,State of Minas Gerais,2
2025022011,vendas,State of Minas Gerais,2
2025022011,vendas,State of Parana,2
2025022011,vendas,State of Rio Grande do Sul,2
2025022012,vendas,State of Minas Gerais,2
2025022012,vendas,State of Para,2
2025022013,vendas,State of Goias,2
2025022013,vendas,State of Minas Gerais,2
2025022013,vendas,State of Parana,2
2025022014,vendas,State of Goias,2
2025022014,vendas,State of Parana,2
2025022014,vendas,State of Rio de Janeiro,2
2025022015,vendas,State of Rio Grande do Sul,2
2025022015,vendas,State of Rio de Janeiro,2
2025022016,vendas,State of Espirito Santo,2
2025022016,vendas,State of Parana,2
2025022016,vendas,State of Rio Grande do Sul,2
2025022017,vendas,State of Rio de Janeiro,2
2025022017,vendas,State of Santa Catarina,2
2025022018,vendas,State of Parana,2
2025022019,vendas,State of Parana,2
2025022021,vendas,State of Goias,2
2025022021,vendas,State of Para,2
2025022021,vendas,State of Rio Grande do Sul,2
2025022022,vendas,State of Goias,2
2025022022,vendas,State of Tocantins,2
2025022023,vendas,State of Santa Catarina,2
2025022100,vendas,State of Goias,2
2025022102,vendas,Santo Andre,2
2025022107,vendas,State of Parana,2
2025022108,vendas,Ceara,2
2025022108,vendas,State of Rio Grande do Sul,2
2025022109,vendas,State of Minas Gerais,2
2025022109,vendas,State of Rio de Janeiro,2
2025022110,vendas,State of Parana,2
2025022113,vendas,State of Minas Gerais,2
2025022114,vendas,Ceara,2
2025022114,vendas,State of Minas Gerais,2
2025022114,vendas,State of Parana,2
2025022115,vendas,State of Rio Grande do Sul,2
2025022117,vendas,Ceara,2
2025022117,vendas,State of Parana,2
2025022117,vendas,State of Rio Grande do Sul,2
2025022117,vendas,State of Rio de Janeiro,2
2025022118,vendas,State of Minas Gerais,2
2025022119,vendas,State of Bahia,2
2025022119,vendas,State of Espirito Santo,2
2025022120,vendas,State of Espirito Santo,2
2025022121,vendas,State of Goias,2
2025022121,vendas,State of Minas Gerais,2
2025022123,vendas,Santo Andre,2
2025022200,vendas,Santo Andre,2
2025022201,vendas,Santo Andre,2
2025022210,vendas,State of Rio Grande do Sul,2
2025022212,vendas,State of Minas Gerais,2
2025022212,vendas,State of Sergipe,2
2025022215,vendas,State of Rio de Janeiro,2
2025022217,vendas,State of Parana,2
2025022220,vendas,State of Minas Gerais,2
2025022221,vendas,State of Rio Grande do Sul,2
2025022307,vendas,State of Parana,2
2025022308,vendas,State of Parana,2
2025022312,vendas,State of Minas Gerais,2
2025022316,vendas,State of Rio de Janeiro,2
2025022317,vendas,State of Rio de Janeiro,2
2025022319,vendas,State of Minas Gerais,2
2025022320,vendas,State of Parana,2
2025022321,vendas,State of Rio Grande do Sul,2
2025022321,vendas,State of Tocantins,2
2025022322,vendas,State of Goias,2
2025022322,vendas,State of Minas Gerais,2
2025022323,vendas,Ceara,2
2025022405,vendas,Santo Andre,2
2025022407,vendas,State of Minas Gerais,2
2025022407,vendas,State of Parana,2
2025022407,vendas,State of Rio Grande do Sul,2
2025022408,vendas,State of Goias,2
2025022409,vendas,State of Para,2
2025022409,vendas,State of Rio Grande do Sul,2
2025022410,vendas,State of Bahia,2
2025022410,vendas,State of Goias,2
2025022411,vendas,State of Rio Grande do Sul,2
2025022412,vendas,State of Minas Gerais,2
2025022413,vendas,State of Minas Gerais,2
2025022413,vendas,State of Rio Grande do Norte,2
2025022413,vendas,State of Santa Catarina,2
2025022415,vendas,Ceara,2
2025022415,vendas,State of Maranhao,2
2025022415,vendas,State of Rio Grande do Sul,2
2025022415,vendas,State of Rio de Janeiro,2
2025022415,vendas,State of Rondonia,2
2025022415,vendas,State of Santa Catarina,2
2025022416,vendas,New Jersey,2
2025022416,vendas,State of Rio de Janeiro,2
2025022416,vendas,State of Santa Catarina,2
2025022417,vendas,Ceara,2
2025022417,vendas,State of Minas Gerais,2
2025022417,vendas,State of Rio Grande do Sul,2
2025022417,vendas,State of Santa Catarina,2
2025022418,vendas,State of Parana,2
2025022418,vendas,State of Rio de Janeiro,2
2025022419,vendas,State of Rio de Janeiro,2
2025022419,vendas,Virginia,2
2025022421,vendas,State of Espirito Santo,2
2025022422,vendas,State of Minas Gerais,2
2025022422,vendas,State of Para,2
2025022502,vendas,Santo Andre,2
2025022507,vendas,State of Rio Grande do Sul,2
2025022508,vendas,State of Espirito Santo,2
2025022508,vendas,State of Santa Catarina,2
2025022509,vendas,State of Pernambuco,2
2025022509,vendas,State of Rio Grande do Sul,2
2025022510,vendas,State of Parana,2
2025022510,vendas,State of Rio de Janeiro,2
2025022511,vendas,State of Minas Gerais,2
2025022511,vendas,State of Parana,2
2025022511,vendas,State of Rio de Janeiro,2
2025022512,vendas,Ceara,2
2025022512,vendas,State of Minas Gerais,2
2025022512,vendas,State of Santa Catarina,2
2025022514,vendas,Ceara,2
2025022515,vendas,Ceara,2
2025022515,vendas,State of Espirito Santo,2
2025022515,vendas,State of Goias,2
2025022516,vendas,Ceara,2
2025022516,vendas,State of Bahia,2
2025022516,vendas,State of Santa Catarina,2
2025022517,vendas,State of Minas Gerais,2
2025022517,vendas,State of Para,2
2025022517,vendas,State of Rio Grande do Sul,2
2025022517,vendas,State of Rio de Janeiro,2
2025022518,vendas,State of Espirito Santo,2
2025022518,vendas,State of Minas Gerais,2
2025022518,vendas,State of Parana,2
2025022518,vendas,State of Santa Catarina,2
2025022519,vendas,State of Bahia,2
2025022519,vendas,State of Parana,2
2025022519,vendas,State of Rio de Janeiro,2
2025022520,vendas,Ceara,2
2025022520,vendas,State of Rio Grande do Sul,2
2025022521,vendas,State of Rio Grande do Sul,2
2025022522,vendas,State of Rio Grande do Sul,2
2024100100,vendas,State of Rio de Janeiro,1
2024100101,vendas,State of Rio de Janeiro,1
2024100101,vendas,Santo Andre,1
2024100105,vendas,State of Rio de Janeiro,1
2024100105,vendas,Santo Andre,1
2024100107,vendas,Bogota,1
2024100107,vendas,State of Bahia,1
2024100107,vendas,State of Parana,1
2024100108,vendas,Washington,1
2024100109,vendas,State of Goias,1
2024100109,vendas,State of Parana,1
2024100109,vendas,State of Santa Catarina,1
2024100110,vendas,State of Espirito Santo,1
2024100110,vendas,State of Minas Gerais,1
2024100111,vendas,Missouri,1
2024100111,vendas,State of Minas Gerais,1
2024100111,vendas,State of Para,1
2024100112,vendas,State of Minas Gerais,1
2024100112,vendas,State of Rio Grande do Sul,1
2024100112,vendas,State of Rio de Janeiro,1
2024100112,vendas,State of Santa Catarina,1
2024100113,vendas,State of Espirito Santo,1
2024100113,vendas,State of Minas Gerais,1
2024100113,vendas,State of Pernambuco,1
2024100113,vendas,State of Rio Grande do Sul,1
2024100113,vendas,State of Rio de Janeiro,1
2024100113,vendas,State of Santa Catarina,1
2024100114,vendas,State of Rio Grande do Sul,1
2024100115,vendas,Minnesota,1
2024100115,vendas,State of Bahia,1
2024100116,vendas,(not set),1
2024100116,vendas,State of Goias,1
2024100116,vendas,State of Parana,1
2024100116,vendas,State of Santa Catarina,1
2024100117,vendas,Pennsylvania,1
2024100117,vendas,State of Bahia,1
2024100118,vendas,State of Minas Gerais,1
2024100118,vendas,State of Parana,1
2024100118,vendas,State of Rio de Janeiro,1
2024100119,vendas,State of Minas Gerais,1
2024100119,vendas,State of Rio de Janeiro,1
2024100119,vendas,State of Sergipe,1
2024100119,vendas,Virginia,1
2024100120,vendas,State of Espirito Santo,1
2024100120,vendas,State of Para,1
2024100120,vendas,State of Rio Grande do Sul,1
2024100120,vendas,State of Rio de Janeiro,1
2024100120,vendas,Virginia,1
2024100121,vendas,North Carolina,1
2024100122,vendas,State of Minas Gerais,1
2024100122,vendas,State of Rio de Janeiro,1
2024100122,vendas,State of Santa Catarina,1
2024100123,vendas,New York,1
2024100123,vendas,State of Goias,1
2024100123,vendas,State of Minas Gerais,1
2024100123,vendas,State of Parana,1
2024100201,vendas,Santo Andre,1
2024100205,vendas,Santo Andre,1
2024100206,vendas,State of Goias,1
2024100206,vendas,State of Santa Catarina,1
2024100207,vendas,State of Espirito Santo,1
2024100207,vendas,State of Parana,1
2024100207,vendas,State of Rio Grande do Sul,1
2024100208,vendas,Ceara,1
2024100208,vendas,State of Espirito Santo,1
2024100210,vendas,State of Espirito Santo,1
2024100210,vendas,State of Goias,1
2024100210,vendas,State of Parana,1
2024100210,vendas,State of Rio de Janeiro,1
2024100211,vendas,State of Minas Gerais,1
2024100211,vendas,State of Para,1
2024100211,vendas,State of Parana,1
2024100212,vendas,State of Parana,1
2024100212,vendas,State of Rio de Janeiro,1
2024100213,vendas,Federal District,1
2024100213,vendas,State of Mato Grosso do Sul,1
2024100213,vendas,State of Minas Gerais,1
2024100213,vendas,State of Santa Catarina,1
2024100213,vendas,State of Sergipe,1
2024100214,vendas,Massachusetts,1
2024100214,vendas,State of Parana,1
2024100214,vendas,State of Rio de Janeiro,1
2024100215,vendas,Ceara,1
2024100215,vendas,Massachusetts,1
2024100215,vendas,New York,1
2024100215,vendas,Pennsylvania,1
2024100215,vendas,State of Minas Gerais,1
2024100215,vendas,State of Santa Catarina,1
2024100216,vendas,State of Espirito Santo,1
2024100216,vendas,State of Rio de Janeiro,1
2024100217,vendas,State of Parana,1
2024100218,vendas,State of Bahia,1
2024100218,vendas,State of Espirito Santo,1
2024100218,vendas,State of Parana,1
2024100218,vendas,State of Rio de Janeiro,1
2024100219,vendas,State of Rio Grande do Sul,1
2024100219,vendas,State of Rio de Janeiro,1
2024100220,vendas,State of Minas Gerais,1
2024100221,vendas,South Dakota,1
2024100221,vendas,State of Minas Gerais,1
2024100221,vendas,State of Parana,1
2024100221,vendas,State of Santa Catarina,1
2024100222,vendas,State of Para,1
2024100222,vendas,State of Rio de Janeiro,1
2024100222,vendas,State of Santa Catarina,1
2024100223,vendas,State of Tocantins,1
2024100304,vendas,State of Rio Grande do Sul,1
2024100305,vendas,State of Rio de Janeiro,1
2024100305,vendas,Santo Andre,1
2024100307,vendas,Ceara,1
2024100307,vendas,State of Espirito Santo,1
2024100307,vendas,State of Minas Gerais,1
2024100307,vendas,State of Rio Grande do Norte,1
2024100308,vendas,New York,1
2024100308,vendas,State of Minas Gerais,1
2024100308,vendas,State of Parana,1
2024100308,vendas,State of Rio Grande do Sul,1
2024100309,vendas,State of Minas Gerais,1
2024100309,vendas,State of Rio Grande do Sul,1
2024100310,vendas,State of Rio de Janeiro,1
2024100310,vendas,State of Santa Catarina,1
2024100311,vendas,Bekes County,1
2024100311,vendas,Ceara,1
2024100311,vendas,State of Minas Gerais,1
2024100311,vendas,State of Parana,1
2024100312,vendas,(not set),1
2024100312,vendas,State of Rio Grande do Sul,1
2024100312,vendas,State of Rio de Janeiro,1
2024100312,vendas,State of Santa Catarina,1
2024100313,vendas,State of Espirito Santo,1
2024100313,vendas,State of Rio Grande do Sul,1
2024100313,vendas,State of Rio de Janeiro,1
2024100314,vendas,State of Bahia,1
2024100314,vendas,State of Parana,1
2024100314,vendas,State of Rio de Janeiro,1
